Boylam,Enlem,YANGIN_DURUMU,score_probability_mlp,rank_probability_mlp,score_topsis_pi,rank_topsis_pi,score_topsis_shap,rank_topsis_shap,score_topsis_equal,rank_topsis_equal,score_topsis_entropy,rank_topsis_entropy,score_topsis_critic,rank_topsis_critic,score_vikor_pi,rank_vikor_pi,score_vikor_shap,rank_vikor_shap,score_vikor_equal,rank_vikor_equal,score_vikor_entropy,rank_vikor_entropy,score_vikor_critic,rank_vikor_critic
5986550.0,1754150.0,1,0.9999999999910094,180,0.8992526928059424,142,0.7542824659196513,14,0.644267484004239,79,0.4886414343118254,547,0.6179905409119785,75,0.9694178321336272,297,0.9487497285877571,110,0.8175247688069522,55,0.781899287031051,170,0.9107048302455922,48
5986650.0,1751950.0,1,0.9999999995364257,428,0.8999279343325758,118,0.748442047803493,40,0.6410978974582044,109,0.5166090891410908,296,0.6077676391924277,148,0.971022946292073,232,0.9414725540317502,155,0.8172174267930865,56,0.790276078170792,144,0.7231335754291331,1308
5986450.0,1752150.0,1,0.9999999998135818,353,0.9000301867122176,117,0.7452280475562949,64,0.6356514295297095,187,0.5039148252899928,400,0.6059804750505685,166,0.9707402453769363,243,0.9393231738631584,173,0.8158356407458192,57,0.8039034207427694,112,0.8075940813488491,344
5986550.0,1752750.0,1,0.999999999588354,419,0.9000355715851437,116,0.7479455271304868,45,0.6385657592760932,136,0.48159177950958565,615,0.6141294954710231,97,0.9710395037760793,231,0.9409002814260061,162,0.8157341284897683,58,0.7730950831769151,196,0.8210607178740303,266
5988250.0,1755650.0,1,0.9999999999999716,7,0.8968931662253737,325,0.7414291896670996,104,0.6166963378148529,737,0.4885224623859181,549,0.588268226507681,304,0.9760192059822843,107,0.9362469905182409,208,0.8143195128986057,59,0.7916526451319549,139,0.8525228975183617,134
5986650.0,1750950.0,1,0.9999999991477786,480,0.8992399462830765,143,0.737699189963834,170,0.6256507456363554,451,0.44421190673424105,1093,0.5911694666788322,269,0.9704168681795489,254,0.9357703743664694,216,0.8139766378025288,60,0.7101878386239355,488,0.8138050407111864,307
5989550.0,1756850.0,0,0.009982199497322394,4931,0.7427658593890503,1615,0.6829267684202218,1136,0.6269971876404448,408,0.5376882482761919,172,0.6188401205969672,69,0.7618103260824025,1672,0.8136115255160662,1483,0.8125552768642152,61,0.8271984966389239,74,0.9178161295427972,43
5989250.0,1751750.0,1,0.9999999999940696,162,0.8961621969710123,387,0.7355973743192457,207,0.615855502855491,768,0.5271578779364681,221,0.6099696442526003,129,0.9728073929656056,181,0.9228950536917149,491,0.8113879820145973,62,0.8103300546058557,98,0.8305726127895855,218
5988350.0,1754450.0,1,0.9999999999990703,72,0.8919217809088458,624,0.733350612458772,246,0.6099569790971847,1069,0.5719131028681073,57,0.6065545157121208,157,0.9638440256437915,573,0.932897085634562,263,0.8111354890765097,63,0.888406581351367,18,0.9538245899470664,11
5988750.0,1753050.0,1,0.9999999999298983,298,0.8910525863546321,674,0.7260485498119201,400,0.5959971796977933,2386,0.4152945608006609,1633,0.5676074729600122,623,0.9588998896508549,830,0.908604999876763,891,0.8108800970342543,64,0.61710481028798,1390,0.8029846426984113,373
5988250.0,1751750.0,1,0.9999999999072411,311,0.8977337405862903,260,0.7404376886371128,119,0.6298010558581557,332,0.5429191394940832,149,0.6155678412643338,89,0.9750102157054849,122,0.9275947478977418,364,0.8081748003404433,65,0.846869590269772,49,0.8395308367801015,173
5994150.0,1749750.0,1,0.9999999999966134,128,0.8911854453539445,667,0.7411325051195343,108,0.6670218240563669,5,0.4269250757605463,1404,0.6090365316024092,138,0.964203730815425,546,0.9091689972872129,878,0.8047820398401172,66,0.7022693914852944,538,0.7992721432219279,392
5988150.0,1752150.0,1,0.9999999998748035,324,0.8978795594700305,242,0.7428475147989065,84,0.625055664158602,472,0.5040561620574129,397,0.5955214095906277,237,0.9744050604507187,135,0.9247870265718143,437,0.804559280366188,67,0.7529496560135669,258,0.8045019310188507,360
5986050.0,1753650.0,1,0.9999999999702955,261,0.9001133743941333,113,0.7488046472148621,37,0.6448075141159482,74,0.4201778522427695,1530,0.6067970765163119,155,0.9742644535562651,138,0.9544939953243062,77,0.8030435349549747,68,0.6458192894728455,1029,0.8715898987390146,102
5987050.0,1754650.0,1,0.999999999997391,115,0.8914954201664276,649,0.742786268951831,86,0.6374406838286844,152,0.45332525422864073,965,0.6079930498022319,147,0.9635280195541072,595,0.9339546878241013,245,0.8028292300407036,69,0.7310133803977898,361,0.9178699741944123,42
5989650.0,1757350.0,1,0.9999999703859055,728,0.8918635496013554,627,0.7474884440717727,51,0.6232213310484997,525,0.43789845179749254,1210,0.5685049619809635,604,0.9622506018055971,648,0.9574433937710249,59,0.8015893446496049,70,0.5741713434291587,2068,0.7768166852799563,593
5944650.0,1797150.0,1,0.9999999478283995,784,0.8966405538124292,347,0.7363336390342502,195,0.6357025232427562,185,0.3921764498901062,2168,0.5959736269541687,233,0.9768115867203421,100,0.9337342857254919,247,0.8006050872769437,71,0.6272124752622577,1261,0.8552755774482198,129
5987650.0,1754050.0,1,0.9999999999979707,104,0.8921870850815392,608,0.7311477027250899,287,0.6344900669763364,204,0.4284571067281688,1379,0.5641181130491593,706,0.9622865363041588,645,0.9214512503522125,529,0.8005990800051794,72,0.5419309411271748,2733,0.6702372429019476,2374
5989050.0,1756250.0,1,0.9999999999999243,15,0.8918720163421121,626,0.7586919997514757,6,0.6537361904473389,31,0.599073787846806,25,0.6608714796149334,1,0.9700088621418286,274,0.9444329578274435,138,0.8005909935231479,73,0.8803586380798133,25,0.9703973091483503,4
5988950.0,1754050.0,1,0.9999999998482045,338,0.8910596932383386,673,0.7301003840029412,303,0.6124695451845209,938,0.5673774060388853,70,0.609762738420554,132,0.9590631511529855,816,0.9140499961477043,742,0.7998948314631276,74,0.8165114607119597,86,0.825366787960065,246
